,Item_ID,Store_ID,Item_Store_ID,Item_Weight,Item_Sugar_Content,Item_Visibility,Item_Type,Item_Price,Store_Start_Year,Store_Size,Store_Location_Type,Store_Type,Item_Store_Returns
159,DRF37,BABATUNJI017,DRF37_BABATUNJI017,17.25,Low Sugar,0.08480965800000001,Soft Drinks,652.98,2014,Medium,Cluster 2,Supermarket Type1,7889.73
160,DRF37,BABATUNJI019,DRF37_BABATUNJI019,12.909,Low Sugar,0.0,Soft Drinks,653.23,1992,Small,Cluster 1,Grocery Store,1972.43
161,DRF48,BABATUNJI045,DRF48_BABATUNJI045,5.73,Low Sugar,0.05190652,Soft Drinks,470.47,2009,Medium,Cluster 2,Supermarket Type1,3741.8
162,DRF49,BABATUNJI018,DRF49_BABATUNJI018,7.27,Low Sugar,0.07136748,Soft Drinks,279.63,2016,Medium,Cluster 3,Supermarket Type2,5692.59
163,DRF49,BABATUNJI019,DRF49_BABATUNJI019,12.909,Low Sugar,0.124448295,Soft Drinks,280.13,1992,Small,Cluster 1,Grocery Store,284.63
164,DRF49,BABATUNJI046,DRF49_BABATUNJI046,7.27,Low Sugar,0.071077939,Soft Drinks,285.63,2004,Small,Cluster 1,Supermarket Type1,6546.48
165,DRF49,BABATUNJI049,DRF49_BABATUNJI049,7.27,Low Sugar,0.071188446,Soft Drinks,279.88,2006,Medium,Cluster 1,Supermarket Type1,2846.3
166,DRF60,BABATUNJI017,DRF60_BABATUNJI017,10.8,Low Sugar,0.052363244,Soft Drinks,591.39,2014,Medium,Cluster 2,Supermarket Type1,13109.6
167,DRF60,BABATUNJI045,DRF60_BABATUNJI045,10.8,Low Sugar,0.052174319000000004,Soft Drinks,600.89,2009,Medium,Cluster 2,Supermarket Type1,10726.04
168,DRG01,BABATUNJI013,DRG01_BABATUNJI013,14.8,Low Sugar,0.044840933,Soft Drinks,195.92,1994,High,Cluster 3,Supermarket Type1,2297.01
169,DRG03,BABATUNJI010,DRG03_BABATUNJI010,14.5,Low Sugar,0.103752817,Dairy,388.0,2005,Medium,Cluster 3,Grocery Store,769.0
170,DRG03,BABATUNJI013,DRG03_BABATUNJI013,14.5,Low Sugar,0.061934990999999995,Dairy,386.25,1994,High,Cluster 3,Supermarket Type1,4229.49
171,DRG03,BABATUNJI018,DRG03_BABATUNJI018,14.5,Low Sugar,0.062239080999999995,Dairy,385.75,2016,Medium,Cluster 3,Supermarket Type2,4229.49
172,DRG03,BABATUNJI027,DRG03_BABATUNJI027,12.909,Low Sugar,0.061686402,Dairy,385.0,1992,Medium,Cluster 3,Supermarket Type3,13072.98
173,DRG03,BABATUNJI046,DRG03_BABATUNJI046,14.5,Low Sugar,0.061986574,Dairy,382.75,2004,Small,Cluster 1,Supermarket Type1,12303.98
174,DRG11,BABATUNJI010,DRG11_BABATUNJI010,6.385,Low Sugar,0.14032811,Hard Drinks,272.9,2005,Medium,Cluster 3,Grocery Store,269.65
175,DRG11,BABATUNJI013,DRG11_BABATUNJI013,6.385,Low Sugar,0.083768522,Hard Drinks,274.65,1994,High,Cluster 3,Supermarket Type1,8089.47
176,DRG11,BABATUNJI018,DRG11_BABATUNJI018,6.385,Low Sugar,0.08417981199999999,Hard Drinks,272.65,2016,Medium,Cluster 3,Supermarket Type2,4853.68
177,DRG11,BABATUNJI046,DRG11_BABATUNJI046,6.385,Low Sugar,0.0,Hard Drinks,272.4,2004,Small,Cluster 1,Supermarket Type1,2966.14
178,DRG13,BABATUNJI013,DRG13_BABATUNJI013,17.25,Low Sugar,0.037155206,Soft Drinks,416.13,1994,High,Cluster 3,Supermarket Type1,9456.02
179,DRG13,BABATUNJI017,DRG13_BABATUNJI017,17.25,Low Sugar,0.037396492,Soft Drinks,414.13,2014,Medium,Cluster 2,Supermarket Type1,4522.45
180,DRG13,BABATUNJI018,DRG13_BABATUNJI018,17.25,Low Sugar,0.037337632,Soft Drinks,409.38,2016,Medium,Cluster 3,Supermarket Type2,8222.63
181,DRG13,BABATUNJI027,DRG13_BABATUNJI027,12.909,Low Sugar,0.037006076,Soft Drinks,411.88,1992,Medium,Cluster 3,Supermarket Type3,10278.29
182,DRG13,BABATUNJI035,DRG13_BABATUNJI035,17.25,Low Sugar,0.03717912,Soft Drinks,406.38,2011,Small,Cluster 2,Supermarket Type1,14800.73
183,DRG15,BABATUNJI013,DRG15_BABATUNJI013,6.13,Low Sugar,0.0,Dairy,150.38,1994,High,Cluster 3,Supermarket Type1,2756.41
184,DRG23,BABATUNJI013,DRG23_BABATUNJI013,8.88,Low Sugar,0.08670898699999999,Hard Drinks,379.42,1994,High,Cluster 3,Supermarket Type1,1905.85
185,DRG23,BABATUNJI018,DRG23_BABATUNJI018,8.88,Low Sugar,0.0,Hard Drinks,385.17,2016,Medium,Cluster 3,Supermarket Type2,7242.24
186,DRG23,BABATUNJI027,DRG23_BABATUNJI027,12.909,Low Sugar,0.086360962,Hard Drinks,378.17,1992,Medium,Cluster 3,Supermarket Type3,6098.73
187,DRG23,BABATUNJI035,DRG23_BABATUNJI035,8.88,Low Sugar,0.086764795,Hard Drinks,384.67,2011,Small,Cluster 2,Supermarket Type1,4574.05
188,DRG23,BABATUNJI045,DRG23_BABATUNJI045,8.88,Low Sugar,0.086957199,Hard Drinks,381.42,2009,Medium,Cluster 2,Supermarket Type1,3430.53
189,DRG23,BABATUNJI046,DRG23_BABATUNJI046,8.88,Low Sugar,0.086781204,Hard Drinks,380.67,2004,Small,Cluster 1,Supermarket Type1,4574.05
190,DRG23,BABATUNJI049,DRG23_BABATUNJI049,8.88,Low Sugar,0.086916126,Hard Drinks,383.42,2006,Medium,Cluster 1,Supermarket Type1,3049.36
191,DRG25,BABATUNJI035,DRG25_BABATUNJI035,10.5,Low Sugar,0.019046089,Soft Drinks,471.06,2011,Small,Cluster 2,Supermarket Type1,5592.72
192,DRG36,BABATUNJI027,DRG36_BABATUNJI027,12.909,Ultra Low Sugar,0.094916347,Soft Drinks,430.78,1992,Medium,Cluster 3,Supermarket Type3,10694.41
193,DRG36,BABATUNJI035,DRG36_BABATUNJI035,14.15,Ultra Low Sugar,0.095360186,Soft Drinks,430.78,2011,Small,Cluster 2,Supermarket Type1,8127.75
194,DRG36,BABATUNJI045,DRG36_BABATUNJI045,14.15,Low Sugar,0.09557165,Soft Drinks,427.53,2009,Medium,Cluster 2,Supermarket Type1,10266.64
195,DRG36,BABATUNJI046,DRG36_BABATUNJI046,14.15,Low Sugar,0.095378221,Soft Drinks,426.28,2004,Small,Cluster 1,Supermarket Type1,5988.87
196,DRG37,BABATUNJI013,DRG37_BABATUNJI013,16.2,Low Sugar,0.019362306,Soft Drinks,386.74,1994,High,Cluster 3,Supermarket Type1,4284.42
197,DRG37,BABATUNJI018,DRG37_BABATUNJI018,16.2,Low Sugar,0.019457372,Soft Drinks,384.99,2016,Medium,Cluster 3,Supermarket Type2,3115.94
198,DRG37,BABATUNJI019,DRG37_BABATUNJI019,12.909,Ultra Low Sugar,0.033929133,Soft Drinks,385.99,1992,Small,Cluster 1,Grocery Store,778.99
199,DRG37,BABATUNJI035,DRG37_BABATUNJI035,16.2,Low Sugar,0.019374768,Soft Drinks,389.74,2011,Small,Cluster 2,Supermarket Type1,5063.41
200,DRG37,BABATUNJI045,DRG37_BABATUNJI045,16.2,Low Sugar,0.019417732,Soft Drinks,384.49,2009,Medium,Cluster 2,Supermarket Type1,3505.44
201,DRG37,BABATUNJI046,DRG37_BABATUNJI046,16.2,Low Sugar,0.019378432,Soft Drinks,391.24,2004,Small,Cluster 1,Supermarket Type1,2726.45
202,DRG37,BABATUNJI049,DRG37_BABATUNJI049,16.2,Low Sugar,0.01940856,Soft Drinks,391.99,2006,Medium,Cluster 1,Supermarket Type1,9347.83
203,DRG48,BABATUNJI018,DRG48_BABATUNJI018,5.78,Low Sugar,0.014614357,Soft Drinks,368.28,2016,Medium,Cluster 3,Supermarket Type2,5832.41
204,DRG48,BABATUNJI027,DRG48_BABATUNJI027,12.909,Low Sugar,0.014484582,Soft Drinks,359.78,1992,Medium,Cluster 3,Supermarket Type3,7655.04
205,DRG48,BABATUNJI045,DRG48_BABATUNJI045,5.78,Low Sugar,0.014584584,Soft Drinks,365.78,2009,Medium,Cluster 2,Supermarket Type1,5467.88
206,DRG48,BABATUNJI046,DRG48_BABATUNJI046,5.78,Low Sugar,0.014555066,Soft Drinks,363.03,2004,Small,Cluster 1,Supermarket Type1,7655.04
207,DRG48,BABATUNJI049,DRG48_BABATUNJI049,5.78,Low Sugar,0.014577695,Soft Drinks,368.03,2006,Medium,Cluster 1,Supermarket Type1,4738.83
208,DRG49,BABATUNJI017,DRG49_BABATUNJI017,7.81,Low Sugar,0.06783685099999999,Soft Drinks,615.37,2014,Medium,Cluster 2,Supermarket Type1,13439.17
209,DRG49,BABATUNJI027,DRG49_BABATUNJI027,12.909,Low Sugar,0.067128641,Soft Drinks,607.12,1992,Medium,Cluster 3,Supermarket Type3,8552.2
210,DRG49,BABATUNJI045,DRG49_BABATUNJI045,7.81,Low Sugar,0.067592098,Soft Drinks,615.12,2009,Medium,Cluster 2,Supermarket Type1,17715.27
211,DRG51,BABATUNJI010,DRG51_BABATUNJI010,12.1,Low Sugar,0.019314961000000002,Dairy,411.63,2005,Medium,Cluster 3,Grocery Store,1644.53
212,DRG51,BABATUNJI017,DRG51_BABATUNJI017,12.1,Low Sugar,0.011604894,Dairy,415.13,2014,Medium,Cluster 2,Supermarket Type1,3700.18
213,DRG51,BABATUNJI045,DRG51_BABATUNJI045,12.1,Low Sugar,0.011563024,Dairy,412.38,2009,Medium,Cluster 2,Supermarket Type1,5755.84
214,DRG51,BABATUNJI046,DRG51_BABATUNJI046,12.1,Low Sugar,0.011539622,Dairy,408.88,2004,Small,Cluster 1,Supermarket Type1,5755.84
215,DRG51,BABATUNJI049,DRG51_BABATUNJI049,12.1,Low Sugar,0.011557563,Dairy,413.38,2006,Medium,Cluster 1,Supermarket Type1,8633.76
216,DRH01,BABATUNJI017,DRH01_BABATUNJI017,17.5,Low Sugar,0.098457814,Soft Drinks,429.43,2014,Medium,Cluster 2,Supermarket Type1,6082.08
217,DRH01,BABATUNJI019,DRH01_BABATUNJI019,12.909,Low Sugar,0.17141731600000001,Soft Drinks,432.68,1992,Small,Cluster 1,Grocery Store,868.87
218,DRH01,BABATUNJI027,DRH01_BABATUNJI027,12.909,Low Sugar,0.097429924,Soft Drinks,432.18,1992,Medium,Cluster 3,Supermarket Type3,9123.12
219,DRH01,BABATUNJI045,DRH01_BABATUNJI045,17.5,Low Sugar,0.098102581,Soft Drinks,432.43,2009,Medium,Cluster 2,Supermarket Type1,10860.86
220,DRH01,BABATUNJI046,DRH01_BABATUNJI046,17.5,Low Sugar,0.097904029,Soft Drinks,437.18,2004,Small,Cluster 1,Supermarket Type1,5213.21
221,DRH03,BABATUNJI010,DRH03_BABATUNJI010,17.25,Low Sugar,0.05869048,Dairy,229.03,2005,Medium,Cluster 3,Grocery Store,233.03
222,DRH03,BABATUNJI046,DRH03_BABATUNJI046,17.25,Low Sugar,0.035064318,Dairy,231.03,2004,Small,Cluster 1,Supermarket Type1,3262.42
223,DRH03,BABATUNJI049,DRH03_BABATUNJI049,17.25,Low Sugar,0.035118834,Dairy,233.53,2006,Medium,Cluster 1,Supermarket Type1,2330.3
224,DRH11,BABATUNJI013,DRH11_BABATUNJI013,5.98,Low Sugar,0.075495088,Hard Drinks,138.4,1994,High,Cluster 3,Supermarket Type1,1243.38
225,DRH13,BABATUNJI013,DRH13_BABATUNJI013,8.575,Low Sugar,0.023866079,Soft Drinks,267.82,1994,High,Cluster 3,Supermarket Type1,2396.88
226,DRH13,BABATUNJI018,DRH13_BABATUNJI018,8.575,Low Sugar,0.023983257999999997,Soft Drinks,265.82,2016,Medium,Cluster 3,Supermarket Type2,2396.88
227,DRH13,BABATUNJI046,DRH13_BABATUNJI046,8.575,Low Sugar,0.023885957000000003,Soft Drinks,266.57,2004,Small,Cluster 1,Supermarket Type1,2396.88
228,DRH15,BABATUNJI013,DRH15_BABATUNJI013,8.775,Low Sugar,0.0,Dairy,114.86,1994,High,Cluster 3,Supermarket Type1,1977.43
229,DRH23,BABATUNJI013,DRH23_BABATUNJI013,14.65,Low Sugar,0.17017651600000003,Hard Drinks,138.15,1994,High,Cluster 3,Supermarket Type1,1796.0
230,DRH25,BABATUNJI010,DRH25_BABATUNJI010,18.7,Low Sugar,0.02442574,Soft Drinks,132.33,2005,Medium,Cluster 3,Grocery Store,129.83
231,DRH25,BABATUNJI013,DRH25_BABATUNJI013,18.7,Low Sugar,0.014580886000000001,Soft Drinks,125.58,1994,High,Cluster 3,Supermarket Type1,1557.97
232,DRH36,BABATUNJI013,DRH36_BABATUNJI013,16.2,Low Sugar,0.0,Soft Drinks,183.67,1994,High,Cluster 3,Supermarket Type1,5219.87
233,DRH37,BABATUNJI013,DRH37_BABATUNJI013,17.6,Low Sugar,0.041581725,Soft Drinks,408.38,1994,High,Cluster 3,Supermarket Type1,8633.76
234,DRH37,BABATUNJI017,DRH37_BABATUNJI017,17.6,Low Sugar,0.041851756000000004,Soft Drinks,406.88,2014,Medium,Cluster 2,Supermarket Type1,7811.5
235,DRH37,BABATUNJI019,DRH37_BABATUNJI019,12.909,Low Sugar,0.072864869,Soft Drinks,413.13,1992,Small,Cluster 1,Grocery Store,2055.66
236,DRH37,BABATUNJI035,DRH37_BABATUNJI035,17.6,Low Sugar,0.041608488,Soft Drinks,413.63,2011,Small,Cluster 2,Supermarket Type1,4111.32
237,DRH37,BABATUNJI045,DRH37_BABATUNJI045,17.6,Low Sugar,0.041700756,Soft Drinks,412.13,2009,Medium,Cluster 2,Supermarket Type1,5755.84
238,DRH37,BABATUNJI049,DRH37_BABATUNJI049,17.6,Low Sugar,0.041681059,Soft Drinks,410.63,2006,Medium,Cluster 1,Supermarket Type1,3289.05
239,DRH39,BABATUNJI013,DRH39_BABATUNJI013,20.7,Low Sugar,0.09261307,Dairy,190.92,1994,High,Cluster 3,Supermarket Type1,765.67
240,DRH49,BABATUNJI013,DRH49_BABATUNJI013,19.7,Low Sugar,0.024635077000000002,Soft Drinks,210.4,1994,High,Cluster 3,Supermarket Type1,2683.17
241,DRH51,BABATUNJI013,DRH51_BABATUNJI013,17.6,Low Sugar,0.097135675,Dairy,223.46,1994,High,Cluster 3,Supermarket Type1,3295.71
242,DRH59,BABATUNJI010,DRH59_BABATUNJI010,10.8,Ultra Low Sugar,0.097805615,Hard Drinks,184.85,2005,Medium,Cluster 3,Grocery Store,183.1
243,DRI01,BABATUNJI010,DRI01_BABATUNJI010,7.97,Low Sugar,0.057667172999999995,Soft Drinks,430.36,2005,Medium,Cluster 3,Grocery Store,1293.32
244,DRI01,BABATUNJI017,DRI01_BABATUNJI017,7.97,Low Sugar,0.034647829,Soft Drinks,428.11,2014,Medium,Cluster 2,Supermarket Type1,7759.9
245,DRI01,BABATUNJI018,DRI01_BABATUNJI018,7.97,Low Sugar,0.0,Soft Drinks,430.11,2016,Medium,Cluster 3,Supermarket Type2,14226.48
246,DRI01,BABATUNJI027,DRI01_BABATUNJI027,12.909,Low Sugar,0.034286109,Soft Drinks,432.86,1992,Medium,Cluster 3,Supermarket Type3,12502.06
247,DRI01,BABATUNJI045,DRI01_BABATUNJI045,7.97,Low Sugar,0.0,Soft Drinks,434.36,2009,Medium,Cluster 2,Supermarket Type1,6897.69
248,DRI01,BABATUNJI046,DRI01_BABATUNJI046,7.97,Low Sugar,0.034452949,Soft Drinks,435.11,2004,Small,Cluster 1,Supermarket Type1,6466.58
249,DRI03,BABATUNJI017,DRI03_BABATUNJI017,6.03,Low Sugar,0.022832115,Dairy,441.76,2014,Medium,Cluster 2,Supermarket Type1,3542.06
250,DRI03,BABATUNJI018,DRI03_BABATUNJI018,6.03,Low Sugar,0.022796177999999997,Dairy,445.26,2016,Medium,Cluster 3,Supermarket Type2,3542.06
251,DRI03,BABATUNJI019,DRI03_BABATUNJI019,12.909,Low Sugar,0.039751236,Dairy,442.26,1992,Small,Cluster 1,Grocery Store,1771.03
252,DRI03,BABATUNJI027,DRI03_BABATUNJI027,12.909,Low Sugar,0.0,Dairy,438.26,1992,Medium,Cluster 3,Supermarket Type3,9297.9
253,DRI03,BABATUNJI035,DRI03_BABATUNJI035,6.03,Low Sugar,0.0226994,Dairy,441.01,2011,Small,Cluster 2,Supermarket Type1,10626.17
254,DRI03,BABATUNJI046,DRI03_BABATUNJI046,6.03,Low Sugar,0.022703692999999997,Dairy,444.76,2004,Small,Cluster 1,Supermarket Type1,11954.44
255,DRI03,BABATUNJI049,DRI03_BABATUNJI049,6.03,Low Sugar,0.0,Dairy,437.76,2006,Medium,Cluster 1,Supermarket Type1,3984.81
256,DRI11,BABATUNJI010,DRI11_BABATUNJI010,8.26,Low Sugar,0.057585723,Hard Drinks,284.46,2005,Medium,Cluster 3,Grocery Store,287.96
257,DRI11,BABATUNJI018,DRI11_BABATUNJI018,8.26,Low Sugar,0.034544435,Hard Drinks,290.21,2016,Medium,Cluster 3,Supermarket Type2,3167.54
258,DRI11,BABATUNJI019,DRI11_BABATUNJI019,12.909,Low Sugar,0.060237465,Hard Drinks,289.96,1992,Small,Cluster 1,Grocery Store,863.88
259,DRI11,BABATUNJI049,DRI11_BABATUNJI049,8.26,Low Sugar,0.034457776,Hard Drinks,283.46,2006,Medium,Cluster 1,Supermarket Type1,5183.25
260,DRI13,BABATUNJI017,DRI13_BABATUNJI017,15.35,Low Sugar,0.020441939,Soft Drinks,541.13,2014,Medium,Cluster 2,Supermarket Type1,13565.68
261,DRI23,BABATUNJI017,DRI23_BABATUNJI017,18.85,Low Sugar,0.13797299300000002,Hard Drinks,396.14,2014,Medium,Cluster 2,Supermarket Type1,3610.3
262,DRI23,BABATUNJI018,DRI23_BABATUNJI018,18.85,Low Sugar,0.137755834,Hard Drinks,404.64,2016,Medium,Cluster 3,Supermarket Type2,8825.18
263,DRI23,BABATUNJI027,DRI23_BABATUNJI027,12.909,Low Sugar,0.136532569,Hard Drinks,399.14,1992,Medium,Cluster 3,Supermarket Type3,7220.6
264,DRI23,BABATUNJI035,DRI23_BABATUNJI035,18.85,Low Sugar,0.0,Hard Drinks,405.14,2011,Small,Cluster 2,Supermarket Type1,8022.89
265,DRI23,BABATUNJI045,DRI23_BABATUNJI045,18.85,Low Sugar,0.13747519,Hard Drinks,396.64,2009,Medium,Cluster 2,Supermarket Type1,8424.03
266,DRI23,BABATUNJI049,DRI23_BABATUNJI049,18.85,Low Sugar,0.137410256,Hard Drinks,404.39,2006,Medium,Cluster 1,Supermarket Type1,4011.45
267,DRI25,BABATUNJI010,DRI25_BABATUNJI010,19.6,Low Sugar,0.056744064000000004,Soft Drinks,139.15,2005,Medium,Cluster 3,Grocery Store,414.46
268,DRI25,BABATUNJI013,DRI25_BABATUNJI013,19.6,Low Sugar,0.03387323,Soft Drinks,140.4,1994,High,Cluster 3,Supermarket Type1,2072.3
269,DRI37,BABATUNJI010,DRI37_BABATUNJI010,15.85,Low Sugar,0.180096791,Soft Drinks,143.48,2005,Medium,Cluster 3,Grocery Store,292.95
270,DRI39,BABATUNJI010,DRI39_BABATUNJI010,13.8,Low Sugar,0.162462044,Dairy,139.73,2005,Medium,Cluster 3,Grocery Store,565.93
271,DRI47,BABATUNJI010,DRI47_BABATUNJI010,14.7,Low Sugar,0.035016091,Hard Drinks,360.78,2005,Medium,Cluster 3,Grocery Store,1078.6
272,DRI47,BABATUNJI013,DRI47_BABATUNJI013,14.7,Low Sugar,0.02090277,Hard Drinks,361.28,1994,High,Cluster 3,Supermarket Type1,8269.24
273,DRI47,BABATUNJI018,DRI47_BABATUNJI018,14.7,Low Sugar,0.021005398999999998,Hard Drinks,361.28,2016,Medium,Cluster 3,Supermarket Type2,6471.58
274,DRI47,BABATUNJI035,DRI47_BABATUNJI035,14.7,Low Sugar,0.020916223,Hard Drinks,354.53,2011,Small,Cluster 2,Supermarket Type1,4673.92
275,DRI47,BABATUNJI046,DRI47_BABATUNJI046,14.7,Low Sugar,0.020920179,Hard Drinks,359.53,2004,Small,Cluster 1,Supermarket Type1,7550.17
276,DRI47,BABATUNJI049,DRI47_BABATUNJI049,14.7,Low Sugar,0.020952705,Hard Drinks,358.78,2006,Medium,Cluster 1,Supermarket Type1,6112.04
277,DRI51,BABATUNJI010,DRI51_BABATUNJI010,17.25,Low Sugar,0.070703828,Dairy,425.94,2005,Medium,Cluster 3,Grocery Store,858.88
278,DRI51,BABATUNJI017,DRI51_BABATUNJI017,17.25,Low Sugar,0.042480566,Dairy,433.69,2014,Medium,Cluster 2,Supermarket Type1,6012.17
279,DRI51,BABATUNJI018,DRI51_BABATUNJI018,17.25,Low Sugar,0.042413704,Dairy,432.94,2016,Medium,Cluster 3,Supermarket Type2,11165.47
280,DRI51,BABATUNJI027,DRI51_BABATUNJI027,12.909,Low Sugar,0.042037073,Dairy,431.69,1992,Medium,Cluster 3,Supermarket Type3,15459.88
281,DRI51,BABATUNJI035,DRI51_BABATUNJI035,17.25,Low Sugar,0.042233642,Dairy,433.44,2011,Small,Cluster 2,Supermarket Type1,5153.29
282,DRI51,BABATUNJI045,DRI51_BABATUNJI045,17.25,Ultra Low Sugar,0.0,Dairy,428.94,2009,Medium,Cluster 2,Supermarket Type1,11594.91
283,DRI59,BABATUNJI017,DRI59_BABATUNJI017,9.5,Low Sugar,0.041065647000000004,Hard Drinks,558.77,2014,Medium,Cluster 2,Supermarket Type1,11744.71
284,DRI59,BABATUNJI027,DRI59_BABATUNJI027,12.909,Low Sugar,0.040636926000000004,Hard Drinks,561.52,1992,Medium,Cluster 3,Supermarket Type3,11185.44
285,DRJ01,BABATUNJI010,DRJ01_BABATUNJI010,6.135,Low Sugar,0.192540665,Soft Drinks,400.56,2005,Medium,Cluster 3,Grocery Store,805.62
286,DRJ01,BABATUNJI018,DRJ01_BABATUNJI018,6.135,Low Sugar,0.11550099900000001,Soft Drinks,402.81,2016,Medium,Cluster 3,Supermarket Type2,1611.24
287,DRJ01,BABATUNJI027,DRJ01_BABATUNJI027,12.909,Low Sugar,0.11447535699999999,Soft Drinks,402.31,1992,Medium,Cluster 3,Supermarket Type3,5639.33
288,DRJ01,BABATUNJI035,DRJ01_BABATUNJI035,6.135,Low Sugar,0.115010655,Soft Drinks,403.81,2011,Small,Cluster 2,Supermarket Type1,3222.47
289,DRJ01,BABATUNJI045,DRJ01_BABATUNJI045,6.135,Low Sugar,0.115265695,Soft Drinks,401.31,2009,Medium,Cluster 2,Supermarket Type1,5236.52
290,DRJ01,BABATUNJI046,DRJ01_BABATUNJI046,6.135,Low Sugar,0.11503240599999999,Soft Drinks,402.56,2004,Small,Cluster 1,Supermarket Type1,3222.47
291,DRJ11,BABATUNJI017,DRJ11_BABATUNJI017,9.5,Low Sugar,0.0,Hard Drinks,472.47,2014,Medium,Cluster 2,Supermarket Type1,3309.03
292,DRJ11,BABATUNJI018,DRJ11_BABATUNJI018,9.5,Low Sugar,0.085437778,Hard Drinks,471.22,2016,Medium,Cluster 3,Supermarket Type2,8981.64
293,DRJ11,BABATUNJI035,DRJ11_BABATUNJI035,9.5,Low Sugar,0.085075063,Hard Drinks,472.72,2011,Small,Cluster 2,Supermarket Type1,9927.08
294,DRJ11,BABATUNJI045,DRJ11_BABATUNJI045,9.5,Low Sugar,0.0,Hard Drinks,477.47,2009,Medium,Cluster 2,Supermarket Type1,7563.49
295,DRJ11,BABATUNJI049,DRJ11_BABATUNJI049,9.5,Low Sugar,0.085223447,Hard Drinks,473.22,2006,Medium,Cluster 1,Supermarket Type1,15126.98
296,DRJ13,BABATUNJI010,DRJ13_BABATUNJI010,12.65,Low Sugar,0.105265475,Soft Drinks,399.89,2005,Medium,Cluster 3,Grocery Store,2406.87
297,DRJ13,BABATUNJI013,DRJ13_BABATUNJI013,12.65,Low Sugar,0.062837968,Soft Drinks,403.89,1994,High,Cluster 3,Supermarket Type1,6017.17
298,DRJ13,BABATUNJI017,DRJ13_BABATUNJI017,12.65,Low Sugar,0.063246037,Soft Drinks,398.14,2014,Medium,Cluster 2,Supermarket Type1,6017.17
299,DRJ13,BABATUNJI018,DRJ13_BABATUNJI018,12.65,Low Sugar,0.063146492,Soft Drinks,399.14,2016,Medium,Cluster 3,Supermarket Type2,2406.87
300,DRJ13,BABATUNJI035,DRJ13_BABATUNJI035,12.65,Low Sugar,0.06287841200000001,Soft Drinks,402.39,2011,Small,Cluster 2,Supermarket Type1,10830.9
301,DRJ13,BABATUNJI045,DRJ13_BABATUNJI045,12.65,Ultra Low Sugar,0.063017847,Soft Drinks,397.64,2009,Medium,Cluster 2,Supermarket Type1,5214.88
302,DRJ23,BABATUNJI017,DRJ23_BABATUNJI017,18.35,Low Sugar,0.041904578,Hard Drinks,470.47,2014,Medium,Cluster 2,Supermarket Type1,10399.8
303,DRJ23,BABATUNJI027,DRJ23_BABATUNJI027,12.909,Low Sugar,0.0,Hard Drinks,470.47,1992,Medium,Cluster 3,Supermarket Type3,8036.21
304,DRJ23,BABATUNJI045,DRJ23_BABATUNJI045,18.35,Low Sugar,0.041753387,Hard Drinks,469.22,2009,Medium,Cluster 2,Supermarket Type1,7090.77
305,DRJ24,BABATUNJI017,DRJ24_BABATUNJI017,11.8,Low Sugar,0.11397026,Soft Drinks,462.98,2014,Medium,Cluster 2,Supermarket Type1,6478.23
306,DRJ24,BABATUNJI018,DRJ24_BABATUNJI018,11.8,Low Sugar,0.113790879,Soft Drinks,463.48,2016,Medium,Cluster 3,Supermarket Type2,925.46
307,DRJ24,BABATUNJI019,DRJ24_BABATUNJI019,12.909,Low Sugar,0.19842484100000002,Soft Drinks,463.23,1992,Small,Cluster 1,Grocery Store,925.46
308,DRJ24,BABATUNJI035,DRJ24_BABATUNJI035,11.8,Low Sugar,0.113307794,Soft Drinks,467.73,2011,Small,Cluster 2,Supermarket Type1,4627.31
309,DRJ24,BABATUNJI045,DRJ24_BABATUNJI045,11.8,Low Sugar,0.113559058,Soft Drinks,460.73,2009,Medium,Cluster 2,Supermarket Type1,4627.31
310,DRJ24,BABATUNJI049,DRJ24_BABATUNJI049,11.8,Low Sugar,0.11350542,Soft Drinks,467.23,2006,Medium,Cluster 1,Supermarket Type1,7403.7
311,DRJ35,BABATUNJI013,DRJ35_BABATUNJI013,10.1,Low Sugar,0.046545786,Hard Drinks,149.97,1994,High,Cluster 3,Supermarket Type1,1211.76
312,DRJ37,BABATUNJI017,DRJ37_BABATUNJI017,10.8,Low Sugar,0.061446997,Soft Drinks,376.01,2014,Medium,Cluster 2,Supermarket Type1,7210.61
313,DRJ37,BABATUNJI027,DRJ37_BABATUNJI027,12.909,Low Sugar,0.060805497,Soft Drinks,377.01,1992,Medium,Cluster 3,Supermarket Type3,8349.13
314,DRJ37,BABATUNJI046,DRJ37_BABATUNJI046,10.8,Low Sugar,0.061101382999999995,Soft Drinks,379.76,2004,Small,Cluster 1,Supermarket Type1,6451.6
315,DRJ39,BABATUNJI027,DRJ39_BABATUNJI027,12.909,Low Sugar,0.036150153,Dairy,548.87,1992,Medium,Cluster 3,Supermarket Type3,14238.13
316,DRJ39,BABATUNJI035,DRJ39_BABATUNJI035,20.25,Low Sugar,0.036319195,Dairy,548.37,2011,Small,Cluster 2,Supermarket Type1,12595.27
317,DRJ39,BABATUNJI045,DRJ39_BABATUNJI045,20.25,Low Sugar,0.036399733999999996,Dairy,548.37,2009,Medium,Cluster 2,Supermarket Type1,20809.58
318,DRJ47,BABATUNJI018,DRJ47_BABATUNJI018,18.25,Low Sugar,0.04443056099999999,Hard Drinks,435.52,2016,Medium,Cluster 3,Supermarket Type2,6491.55
